usia,jenis_kelamin,pekerjaan,durasi_tidur_menit,sering_terbangun_malam,mimpi_buruk,screen_sebelum_tidur,minum_kopi_hari_ini,merokok,konsumsi_alkohol,jam_kerja_menit,tingkat_beban_kerja,deadline_hari_ini,lembur,waktu_outdoor,aktivitas_hobi,suasana_hati,tingkat_kecemasan,tingkat_energi,konsentrasi,interaksi_sosial,konflik_interpersonal,merasa_kesepian,support_sistem,meditasi,stress_level
20,Perempuan,Irt,477.0,Tidak,Ya,25.0,Ya,Ya,Tidak,395.0,2,Tidak,Tidak,68.0,Tidak,Negatif,2.4,3,3,4,Ya,Ya,2,Ya,2
37,Perempuan,Karyawan,369.0,Tidak,Ya,90.0,Tidak,Ya,Ya,622.0,4,Ya,Ya,48.0,Tidak,Negatif,4.4,2,1,1,Ya,Ya,2,Tidak,3
27,Perempuan,Mahasiswa,449.0,Ya,Tidak,26.0,Tidak,Tidak,Tidak,450.0,1,Tidak,Tidak,52.0,Ya,Netral,1.2,5,5,4,Tidak,Tidak,4,Ya,1
23,Laki-laki,Wirausaha,445.0,Tidak,Tidak,40.0,Tidak,Tidak,Tidak,415.0,1,Tidak,Tidak,121.0,Tidak,Positif,1.0,4,4,3,Tidak,Tidak,5,Tidak,1
48,Perempuan,Karyawan,392.0,Tidak,Ya,100.0,Ya,Tidak,Tidak,683.0,4,Ya,Tidak,34.0,Tidak,Negatif,4.3,1,2,2,Tidak,Ya,2,Tidak,3
36,Laki-laki,Freelancer,307.0,Tidak,Tidak,73.0,Ya,Tidak,Tidak,528.0,5,Ya,Ya,42.0,Tidak,Campur,3.8,2,2,2,Tidak,Ya,2,Tidak,3
48,Perempuan,Freelancer,380.0,Ya,Ya,99.0,Ya,Tidak,Ya,680.0,4,Ya,Tidak,25.0,Ya,Campur,3.7,1,2,2,Tidak,Ya,3,Tidak,3
43,Laki-laki,Guru,274.0,Ya,Tidak,101.0,Ya,Tidak,Tidak,536.0,4,Ya,Ya,0.0,Tidak,Negatif,3.9,2,2,1,Ya,Ya,2,Tidak,3
31,Perempuan,Mahasiswa,400.0,Tidak,Ya,86.0,Tidak,Tidak,Tidak,592.0,3,Ya,Ya,8.0,Ya,Negatif,4.3,1,2,2,Ya,Ya,2,Tidak,3
34,Perempuan,Dokter,245.0,Tidak,Tidak,94.0,Tidak,Ya,Tidak,620.0,3,Ya,Tidak,9.0,Tidak,Negatif,4.6,1,2,2,Ya,Ya,3,Ya,3
43,Laki-laki,Karyawan,245.0,Tidak,Tidak,91.0,Ya,Tidak,Tidak,551.0,5,Ya,Ya,0.0,Ya,Campur,4.9,1,2,1,Ya,Ya,1,Tidak,3
31,Perempuan,Freelancer,392.0,Tidak,Ya,32.0,Tidak,Ya,Tidak,581.0,3,Tidak,Tidak,18.0,Tidak,Negatif,3.2,2,3,3,Tidak,Tidak,3,Ya,2
40,Laki-laki,Karyawan,496.0,Tidak,Tidak,55.0,Tidak,Tidak,Tidak,456.0,3,Tidak,Tidak,57.0,Tidak,Negatif,2.6,4,3,2,Tidak,Tidak,3,Ya,2
46,Perempuan,Mahasiswa,404.0,Ya,Tidak,106.0,Ya,Tidak,Ya,713.0,4,Ya,Tidak,43.0,Tidak,Negatif,3.9,2,2,3,Tidak,Ya,2,Tidak,3
44,Perempuan,Irt,418.0,Ya,Ya,54.0,Tidak,Tidak,Ya,480.0,3,Tidak,Tidak,39.0,Ya,Campur,2.9,3,4,4,Ya,Tidak,3,Tidak,2
25,Laki-laki,Karyawan,453.0,Tidak,Tidak,58.0,Ya,Ya,Tidak,549.0,2,Tidak,Ya,44.0,Ya,Netral,1.9,3,3,2,Tidak,Tidak,3,Tidak,2
38,Laki-laki,Freelancer,377.0,Tidak,Tidak,78.0,Tidak,Tidak,Ya,544.0,4,Tidak,Tidak,0.0,Ya,Netral,2.6,2,2,3,Tidak,Ya,3,Tidak,2
18,Laki-laki,Mahasiswa,332.0,Tidak,Ya,38.0,Tidak,Ya,Tidak,611.0,2,Tidak,Tidak,76.0,Ya,Netral,2.5,2,2,3,Ya,Tidak,3,Tidak,2
37,Perempuan,Freelancer,500.0,Ya,Tidak,56.0,Tidak,Tidak,Tidak,490.0,2,Tidak,Ya,43.0,Tidak,Positif,2.9,3,4,1,Tidak,Tidak,3,Tidak,2
28,Laki-laki,Mahasiswa,559.0,Tidak,Tidak,32.0,Tidak,Tidak,Tidak,431.0,2,Tidak,Tidak,84.0,Ya,Negatif,1.0,5,4,4,Tidak,Ya,5,Ya,1
26,Perempuan,Guru,282.0,Tidak,Tidak,89.0,Ya,Ya,Tidak,661.0,4,Ya,Ya,32.0,Tidak,Negatif,4.4,1,2,2,Tidak,Tidak,1,Tidak,3
33,Laki-laki,Wirausaha,432.0,Tidak,Tidak,47.0,Ya,Tidak,Tidak,542.0,3,Tidak,Tidak,16.0,Tidak,Negatif,2.1,4,2,3,Tidak,Ya,3,Ya,2
41,Perempuan,Mahasiswa,408.0,Ya,Tidak,57.0,Ya,Tidak,Tidak,414.0,3,Ya,Tidak,52.0,Ya,Campur,2.9,3,3,2,Tidak,Ya,3,Tidak,2
19,Laki-laki,Karyawan,429.0,Tidak,Tidak,22.0,Tidak,Ya,Tidak,403.0,2,Tidak,Ya,80.0,Ya,Positif,1.0,4,3,3,Tidak,Tidak,4,Ya,1
23,Perempuan,Mahasiswa,405.0,Tidak,Tidak,53.0,Ya,Tidak,Tidak,392.0,2,Tidak,Tidak,66.0,Ya,Positif,1.0,3,4,4,Tidak,Tidak,5,Tidak,1
25,Laki-laki,Wirausaha,507.0,Tidak,Tidak,29.0,Tidak,Tidak,Tidak,361.0,1,Ya,Tidak,77.0,Ya,Positif,1.0,4,4,5,Tidak,Tidak,4,Ya,1
41,Laki-laki,Irt,330.0,Tidak,Ya,106.0,Ya,Ya,Ya,637.0,5,Ya,Ya,73.0,Tidak,Negatif,3.9,2,2,2,Tidak,Ya,1,Tidak,3
30,Laki-laki,Karyawan,463.0,Ya,Tidak,3.0,Tidak,Tidak,Tidak,340.0,3,Tidak,Ya,100.0,Tidak,Netral,1.3,4,3,4,Tidak,Tidak,4,Ya,1
45,Perempuan,Guru,334.0,Tidak,Tidak,75.0,Tidak,Tidak,Ya,598.0,3,Ya,Ya,18.0,Tidak,Negatif,3.5,2,2,3,Tidak,Ya,1,Tidak,3
18,Perempuan,Mahasiswa,486.0,Tidak,Tidak,46.0,Ya,Tidak,Ya,475.0,1,Tidak,Ya,108.0,Ya,Campur,1.0,4,4,4,Tidak,Tidak,4,Tidak,1
25,Laki-laki,Freelancer,509.0,Tidak,Tidak,19.0,Tidak,Ya,Tidak,269.0,1,Tidak,Tidak,52.0,Ya,Positif,1.7,4,4,4,Tidak,Tidak,4,Ya,1
43,Perempuan,Karyawan,418.0,Tidak,Tidak,21.0,Ya,Tidak,Tidak,399.0,2,Tidak,Ya,11.0,Ya,Netral,1.2,4,4,4,Tidak,Tidak,4,Ya,1
27,Laki-laki,Guru,546.0,Tidak,Tidak,36.0,Tidak,Tidak,Ya,337.0,2,Tidak,Tidak,104.0,Ya,Campur,2.3,5,4,4,Tidak,Tidak,4,Ya,1
50,Perempuan,Irt,388.0,Ya,Tidak,105.0,Ya,Tidak,Tidak,578.0,5,Ya,Ya,65.0,Tidak,Negatif,3.9,2,2,2,Tidak,Ya,2,Tidak,3
43,Perempuan,Dokter,312.0,Ya,Ya,101.0,Tidak,Tidak,Tidak,678.0,5,Ya,Tidak,36.0,Tidak,Negatif,4.5,1,2,3,Ya,Ya,2,Tidak,3
39,Laki-laki,Dokter,378.0,Tidak,Tidak,51.0,Ya,Tidak,Tidak,449.0,3,Tidak,Tidak,65.0,Tidak,Positif,2.9,2,2,3,Ya,Tidak,3,Tidak,2
40,Laki-laki,Guru,449.0,Tidak,Tidak,24.0,Tidak,Ya,Tidak,331.0,3,Tidak,Tidak,87.0,Ya,Positif,1.7,5,4,4,Tidak,Tidak,5,Tidak,1
25,Laki-laki,Mahasiswa,543.0,Tidak,Tidak,48.0,Tidak,Tidak,Tidak,356.0,2,Tidak,Tidak,111.0,Ya,Positif,1.5,4,4,3,Tidak,Ya,4,Tidak,1
30,Laki-laki,Freelancer,466.0,Ya,Tidak,43.0,Ya,Ya,Tidak,553.0,3,Tidak,Tidak,48.0,Ya,Negatif,2.3,3,3,3,Tidak,Ya,4,Ya,2
45,Perempuan,Dokter,237.0,Ya,Ya,93.0,Ya,Ya,Ya,509.0,4,Ya,Tidak,43.0,Ya,Negatif,3.7,2,1,2,Tidak,Ya,2,Tidak,3
35,Laki-laki,Mahasiswa,550.0,Tidak,Tidak,65.0,Ya,Ya,Tidak,506.0,1,Tidak,Tidak,61.0,Ya,Positif,1.3,5,5,5,Tidak,Tidak,5,Tidak,1
35,Laki-laki,Karyawan,356.0,Ya,Ya,62.0,Ya,Tidak,Tidak,705.0,4,Ya,Ya,49.0,Tidak,Negatif,4.5,1,2,3,Ya,Tidak,2,Tidak,3
38,Laki-laki,Mahasiswa,421.0,Ya,Tidak,30.0,Ya,Tidak,Tidak,454.0,2,Tidak,Tidak,18.0,Tidak,Positif,2.5,2,3,3,Tidak,Tidak,3,Ya,2
24,Perempuan,Karyawan,556.0,Tidak,Tidak,33.0,Tidak,Tidak,Tidak,411.0,2,Ya,Tidak,102.0,Tidak,Positif,1.2,4,4,4,Tidak,Tidak,5,Tidak,1
27,Perempuan,Karyawan,437.0,Tidak,Tidak,75.0,Ya,Tidak,Tidak,423.0,3,Tidak,Tidak,49.0,Tidak,Negatif,2.8,3,2,4,Tidak,Ya,2,Ya,2
33,Perempuan,Karyawan,437.0,Tidak,Tidak,80.0,Tidak,Tidak,Tidak,316.0,1,Tidak,Tidak,123.0,Tidak,Positif,1.4,4,4,4,Tidak,Tidak,5,Tidak,1
33,Laki-laki,Mahasiswa,295.0,Ya,Ya,56.0,Ya,Tidak,Ya,517.0,4,Tidak,Ya,4.0,Tidak,Negatif,4.7,2,1,4,Ya,Tidak,1,Tidak,3
28,Laki-laki,Mahasiswa,503.0,Tidak,Tidak,31.0,Tidak,Tidak,Tidak,248.0,2,Tidak,Tidak,136.0,Ya,Positif,1.9,4,4,4,Tidak,Tidak,4,Tidak,1
37,Perempuan,Dokter,351.0,Ya,Tidak,101.0,Ya,Tidak,Tidak,493.0,4,Tidak,Ya,52.0,Tidak,Negatif,3.7,2,2,2,Tidak,Tidak,2,Tidak,3
32,Perempuan,Karyawan,527.0,Tidak,Tidak,7.0,Tidak,Tidak,Tidak,429.0,1,Ya,Tidak,90.0,Ya,Campur,1.6,4,4,4,Tidak,Ya,4,Ya,1
48,Perempuan,Karyawan,478.0,Tidak,Tidak,128.0,Tidak,Tidak,Ya,538.0,4,Ya,Tidak,78.0,Tidak,Negatif,4.5,1,2,2,Ya,Ya,2,Tidak,3
27,Perempuan,Mahasiswa,565.0,Tidak,Tidak,56.0,Tidak,Tidak,Tidak,479.0,2,Ya,Tidak,73.0,Ya,Positif,1.5,5,3,4,Tidak,Tidak,4,Ya,1
36,Perempuan,Irt,286.0,Ya,Tidak,88.0,Ya,Ya,Ya,571.0,4,Ya,Ya,36.0,Tidak,Negatif,4.0,2,2,2,Ya,Tidak,2,Tidak,3
41,Perempuan,Guru,344.0,Ya,Ya,82.0,Tidak,Tidak,Tidak,714.0,4,Ya,Ya,33.0,Tidak,Negatif,4.0,2,2,2,Ya,Tidak,1,Tidak,3
48,Perempuan,Karyawan,323.0,Ya,Tidak,99.0,Tidak,Tidak,Tidak,588.0,4,Tidak,Tidak,43.0,Tidak,Campur,4.1,2,2,1,Tidak,Ya,2,Tidak,3
36,Perempuan,Wirausaha,436.0,Tidak,Tidak,56.0,Ya,Tidak,Ya,474.0,3,Ya,Tidak,90.0,Tidak,Campur,2.5,2,3,3,Tidak,Ya,3,Ya,2
43,Perempuan,Dokter,280.0,Tidak,Tidak,86.0,Ya,Ya,Ya,540.0,4,Ya,Ya,18.0,Ya,Negatif,4.0,3,2,2,Ya,Ya,2,Tidak,3
34,Perempuan,Mahasiswa,334.0,Ya,Tidak,56.0,Ya,Tidak,Tidak,509.0,3,Tidak,Tidak,62.0,Ya,Positif,3.6,5,4,1,Tidak,Tidak,4,Tidak,2
22,Laki-laki,Mahasiswa,409.0,Tidak,Tidak,5.0,Tidak,Tidak,Tidak,479.0,2,Tidak,Tidak,111.0,Tidak,Netral,2.4,4,4,5,Tidak,Tidak,3,Ya,1
38,Perempuan,Karyawan,272.0,Ya,Tidak,46.0,Ya,Tidak,Tidak,474.0,2,Tidak,Tidak,69.0,Tidak,Campur,3.2,4,4,3,Tidak,Tidak,3,Ya,2
46,Perempuan,Guru,446.0,Tidak,Tidak,0.0,Tidak,Tidak,Tidak,355.0,1,Ya,Tidak,137.0,Ya,Positif,1.8,4,3,4,Tidak,Tidak,3,Tidak,1
39,Perempuan,Freelancer,467.0,Tidak,Ya,96.0,Ya,Tidak,Tidak,570.0,4,Ya,Ya,15.0,Tidak,Campur,4.2,1,2,2,Ya,Tidak,2,Tidak,3
26,Perempuan,Irt,462.0,Ya,Tidak,34.0,Ya,Tidak,Tidak,443.0,1,Tidak,Tidak,118.0,Tidak,Positif,1.6,5,5,4,Tidak,Tidak,4,Ya,1
39,Laki-laki,Karyawan,438.0,Ya,Ya,25.0,Tidak,Tidak,Tidak,528.0,3,Tidak,Tidak,71.0,Ya,Negatif,2.6,2,4,3,Tidak,Tidak,2,Tidak,2
36,Perempuan,Karyawan,354.0,Ya,Tidak,57.0,Tidak,Ya,Tidak,489.0,4,Ya,Tidak,71.0,Ya,Campur,3.3,3,3,2,Tidak,Tidak,4,Tidak,2
31,Perempuan,Karyawan,372.0,Ya,Tidak,29.0,Ya,Ya,Tidak,484.0,3,Tidak,Tidak,39.0,Tidak,Netral,3.9,3,3,3,Tidak,Tidak,3,Tidak,2
27,Laki-laki,Guru,418.0,Tidak,Tidak,56.0,Ya,Ya,Tidak,426.0,4,Ya,Tidak,45.0,Ya,Positif,2.9,3,4,2,Tidak,Ya,2,Tidak,2
18,Perempuan,Freelancer,453.0,Tidak,Tidak,20.0,Ya,Tidak,Tidak,358.0,3,Tidak,Tidak,115.0,Tidak,Netral,1.1,4,4,4,Tidak,Tidak,4,Tidak,1
27,Perempuan,Freelancer,418.0,Ya,Tidak,50.0,Ya,Tidak,Ya,525.0,3,Ya,Ya,52.0,Tidak,Netral,2.9,3,3,3,Tidak,Tidak,3,Tidak,2
41,Laki-laki,Irt,556.0,Tidak,Tidak,27.0,Tidak,Tidak,Tidak,338.0,2,Tidak,Tidak,62.0,Ya,Netral,1.0,5,4,4,Tidak,Tidak,5,Ya,1
35,Laki-laki,Wirausaha,422.0,Ya,Tidak,98.0,Tidak,Tidak,Tidak,479.0,4,Tidak,Ya,0.0,Tidak,Negatif,4.2,2,2,2,Ya,Ya,1,Tidak,3
28,Laki-laki,Freelancer,380.0,Ya,Ya,72.0,Ya,Tidak,Tidak,650.0,4,Ya,Tidak,0.0,Tidak,Campur,4.6,2,1,3,Tidak,Ya,2,Tidak,3
37,Laki-laki,Dokter,384.0,Tidak,Tidak,89.0,Tidak,Tidak,Tidak,683.0,4,Ya,Tidak,41.0,Tidak,Negatif,3.9,1,1,2,Tidak,Tidak,2,Tidak,3
24,Perempuan,Karyawan,467.0,Tidak,Ya,35.0,Tidak,Tidak,Tidak,282.0,2,Tidak,Tidak,81.0,Ya,Positif,1.8,3,4,4,Tidak,Tidak,4,Ya,1
18,Perempuan,Irt,605.0,Tidak,Tidak,48.0,Tidak,Tidak,Ya,282.0,2,Tidak,Tidak,84.0,Tidak,Netral,1.6,5,4,3,Tidak,Tidak,4,Tidak,1
41,Laki-laki,Mahasiswa,444.0,Tidak,Tidak,22.0,Tidak,Tidak,Tidak,479.0,2,Ya,Tidak,91.0,Tidak,Positif,1.3,4,5,4,Tidak,Tidak,4,Ya,1
19,Laki-laki,Irt,418.0,Tidak,Tidak,24.0,Tidak,Tidak,Tidak,486.0,3,Tidak,Tidak,94.0,Ya,Campur,1.0,5,4,4,Tidak,Tidak,4,Tidak,1
23,Laki-laki,Mahasiswa,466.0,Ya,Tidak,25.0,Tidak,Tidak,Tidak,409.0,2,Tidak,Tidak,111.0,Ya,Positif,2.0,4,4,4,Tidak,Ya,5,Tidak,1
33,Perempuan,Guru,400.0,Ya,Ya,90.0,Tidak,Tidak,Ya,535.0,5,Ya,Ya,41.0,Tidak,Negatif,3.7,1,2,3,Tidak,Ya,2,Tidak,3
28,Laki-laki,Irt,463.0,Tidak,Tidak,14.0,Tidak,Ya,Tidak,295.0,2,Tidak,Ya,77.0,Tidak,Negatif,1.2,5,4,4,Tidak,Tidak,4,Ya,1
48,Laki-laki,Karyawan,430.0,Tidak,Tidak,90.0,Ya,Tidak,Tidak,511.0,1,Ya,Tidak,61.0,Tidak,Campur,3.3,4,2,3,Tidak,Tidak,4,Tidak,2
43,Perempuan,Karyawan,396.0,Tidak,Ya,98.0,Ya,Tidak,Ya,475.0,5,Ya,Tidak,0.0,Ya,Negatif,4.1,2,2,3,Ya,Ya,2,Tidak,3
50,Perempuan,Mahasiswa,276.0,Ya,Tidak,133.0,Ya,Tidak,Tidak,522.0,5,Ya,Ya,63.0,Ya,Negatif,4.2,1,2,1,Ya,Ya,3,Tidak,3
45,Perempuan,Guru,456.0,Tidak,Tidak,60.0,Ya,Ya,Tidak,505.0,4,Ya,Tidak,38.0,Ya,Campur,3.4,3,2,3,Ya,Tidak,3,Ya,2
31,Laki-laki,Karyawan,418.0,Tidak,Tidak,59.0,Tidak,Tidak,Tidak,427.0,4,Ya,Ya,61.0,Tidak,Positif,2.6,3,3,4,Tidak,Ya,3,Tidak,2
38,Perempuan,Wirausaha,371.0,Ya,Tidak,56.0,Ya,Ya,Tidak,484.0,3,Tidak,Tidak,56.0,Tidak,Netral,3.4,3,3,4,Tidak,Ya,3,Tidak,2
26,Perempuan,Guru,456.0,Tidak,Tidak,44.0,Tidak,Tidak,Tidak,424.0,1,Ya,Tidak,52.0,Ya,Positif,1.1,4,4,3,Tidak,Tidak,4,Ya,1
40,Laki-laki,Mahasiswa,413.0,Tidak,Ya,48.0,Ya,Tidak,Ya,577.0,4,Tidak,Ya,33.0,Tidak,Negatif,2.4,3,3,2,Ya,Ya,3,Tidak,2
34,Perempuan,Karyawan,433.0,Tidak,Tidak,79.0,Ya,Tidak,Tidak,474.0,2,Ya,Ya,35.0,Tidak,Positif,3.5,3,4,3,Tidak,Tidak,3,Tidak,2
26,Perempuan,Freelancer,426.0,Tidak,Ya,133.0,Tidak,Tidak,Tidak,479.0,4,Ya,Ya,12.0,Tidak,Campur,4.7,2,2,1,Ya,Ya,2,Tidak,3
34,Perempuan,Freelancer,448.0,Ya,Ya,85.0,Ya,Tidak,Tidak,542.0,5,Tidak,Ya,49.0,Tidak,Negatif,4.4,2,2,2,Ya,Tidak,2,Tidak,3
38,Laki-laki,Karyawan,375.0,Tidak,Tidak,45.0,Ya,Tidak,Tidak,604.0,3,Ya,Tidak,31.0,Ya,Netral,2.1,4,4,3,Tidak,Ya,3,Tidak,2
19,Laki-laki,Wirausaha,573.0,Ya,Tidak,26.0,Tidak,Tidak,Tidak,429.0,3,Ya,Tidak,47.0,Ya,Campur,3.1,2,2,2,Tidak,Ya,3,Tidak,2
30,Perempuan,Mahasiswa,463.0,Tidak,Tidak,56.0,Tidak,Tidak,Tidak,364.0,2,Tidak,Tidak,66.0,Tidak,Campur,1.7,4,4,4,Tidak,Tidak,5,Tidak,1
38,Laki-laki,Karyawan,450.0,Ya,Tidak,74.0,Ya,Tidak,Tidak,706.0,3,Ya,Ya,40.0,Tidak,Negatif,4.4,3,2,2,Ya,Ya,2,Tidak,3
32,Perempuan,Karyawan,506.0,Ya,Tidak,56.0,Ya,Tidak,Ya,474.0,2,Ya,Ya,54.0,Tidak,Positif,3.0,3,3,3,Ya,Tidak,3,Ya,2
18,Laki-laki,Dokter,430.0,Tidak,Tidak,0.0,Tidak,Tidak,Tidak,276.0,2,Tidak,Tidak,74.0,Tidak,Positif,1.5,4,5,4,Tidak,Tidak,4,Tidak,1
37,Laki-laki,Mahasiswa,418.0,Tidak,Tidak,22.0,Tidak,Tidak,Tidak,248.0,1,Tidak,Tidak,67.0,Ya,Negatif,1.6,5,4,5,Tidak,Tidak,4,Tidak,1
37,Perempuan,Guru,497.0,Tidak,Tidak,73.0,Tidak,Tidak,Ya,382.0,2,Ya,Tidak,90.0,Tidak,Positif,2.4,4,4,5,Tidak,Tidak,3,Ya,1
33,Laki-laki,Dokter,394.0,Ya,Tidak,124.0,Tidak,Ya,Ya,580.0,4,Tidak,Tidak,0.0,Tidak,Negatif,3.3,1,1,2,Ya,Ya,2,Tidak,3
26,Perempuan,Wirausaha,492.0,Ya,Ya,14.0,Tidak,Tidak,Tidak,304.0,2,Tidak,Tidak,54.0,Ya,Positif,1.2,4,4,3,Tidak,Tidak,5,Tidak,1
44,Perempuan,Mahasiswa,423.0,Tidak,Tidak,66.0,Tidak,Ya,Ya,469.0,2,Ya,Ya,42.0,Tidak,Negatif,2.2,3,3,3,Tidak,Tidak,3,Ya,2
42,Perempuan,Dokter,447.0,Ya,Ya,40.0,Tidak,Tidak,Ya,310.0,4,Ya,Tidak,56.0,Tidak,Negatif,2.1,3,3,3,Tidak,Ya,3,Tidak,2
41,Perempuan,Karyawan,326.0,Tidak,Tidak,67.0,Tidak,Tidak,Tidak,533.0,4,Tidak,Tidak,11.0,Tidak,Campur,1.4,3,2,3,Tidak,Tidak,4,Ya,2
35,Perempuan,Freelancer,418.0,Ya,Tidak,66.0,Ya,Ya,Tidak,539.0,5,Ya,Tidak,60.0,Tidak,Negatif,3.5,2,2,2,Tidak,Ya,2,Tidak,3
49,Perempuan,Guru,291.0,Ya,Ya,102.0,Ya,Ya,Tidak,535.0,3,Tidak,Tidak,11.0,Ya,Netral,4.5,2,2,2,Tidak,Tidak,1,Ya,3
34,Laki-laki,Freelancer,398.0,Tidak,Tidak,70.0,Tidak,Tidak,Tidak,580.0,3,Ya,Tidak,32.0,Ya,Negatif,2.5,3,3,4,Ya,Ya,3,Ya,2
26,Perempuan,Freelancer,413.0,Tidak,Tidak,20.0,Ya,Tidak,Tidak,365.0,3,Ya,Tidak,95.0,Ya,Positif,1.5,4,5,5,Tidak,Tidak,4,Tidak,1
34,Perempuan,Karyawan,341.0,Tidak,Tidak,67.0,Ya,Tidak,Tidak,479.0,4,Tidak,Tidak,46.0,Tidak,Positif,3.5,4,3,3,Tidak,Tidak,3,Tidak,2
19,Perempuan,Mahasiswa,440.0,Ya,Tidak,45.0,Tidak,Tidak,Tidak,548.0,3,Tidak,Tidak,24.0,Tidak,Positif,3.4,4,3,3,Tidak,Tidak,4,Tidak,2
40,Perempuan,Irt,412.0,Ya,Tidak,41.0,Ya,Tidak,Ya,498.0,2,Tidak,Tidak,14.0,Tidak,Campur,2.1,2,3,4,Tidak,Tidak,3,Ya,2
35,Laki-laki,Guru,519.0,Tidak,Tidak,36.0,Tidak,Tidak,Tidak,498.0,4,Ya,Ya,48.0,Tidak,Negatif,3.2,3,4,3,Tidak,Ya,3,Tidak,2
46,Perempuan,Freelancer,467.0,Tidak,Tidak,29.0,Tidak,Tidak,Tidak,448.0,1,Tidak,Ya,111.0,Ya,Positif,1.0,4,4,3,Tidak,Tidak,4,Ya,1
28,Laki-laki,Guru,465.0,Tidak,Ya,60.0,Tidak,Ya,Tidak,564.0,3,Tidak,Tidak,83.0,Tidak,Negatif,3.2,4,2,2,Tidak,Tidak,2,Ya,2
32,Perempuan,Irt,561.0,Tidak,Tidak,20.0,Tidak,Tidak,Tidak,382.0,2,Tidak,Tidak,85.0,Ya,Positif,1.4,4,4,4,Tidak,Tidak,4,Tidak,1
41,Perempuan,Dokter,351.0,Tidak,Ya,87.0,Ya,Ya,Ya,706.0,5,Ya,Ya,0.0,Tidak,Netral,5.0,1,2,2,Ya,Ya,1,Tidak,3
33,Perempuan,Freelancer,435.0,Tidak,Tidak,42.0,Ya,Tidak,Tidak,516.0,4,Tidak,Ya,59.0,Tidak,Netral,3.4,3,2,3,Tidak,Tidak,3,Ya,2
44,Laki-laki,Freelancer,414.0,Tidak,Ya,124.0,Ya,Tidak,Tidak,532.0,4,Ya,Ya,54.0,Ya,Negatif,3.7,1,1,2,Ya,Ya,2,Tidak,3
22,Perempuan,Irt,570.0,Tidak,Tidak,18.0,Tidak,Tidak,Tidak,359.0,2,Tidak,Tidak,115.0,Ya,Positif,1.9,4,4,4,Tidak,Tidak,4,Ya,1
29,Laki-laki,Mahasiswa,456.0,Tidak,Tidak,62.0,Ya,Tidak,Tidak,481.0,2,Ya,Tidak,52.0,Ya,Negatif,3.2,2,4,4,Tidak,Ya,3,Tidak,2
32,Perempuan,Dokter,424.0,Tidak,Ya,51.0,Ya,Ya,Tidak,657.0,5,Ya,Tidak,44.0,Tidak,Negatif,3.8,3,2,3,Tidak,Ya,2,Tidak,3
30,Laki-laki,Irt,502.0,Tidak,Tidak,47.0,Ya,Tidak,Tidak,305.0,2,Ya,Tidak,83.0,Tidak,Positif,1.1,4,4,5,Tidak,Tidak,4,Ya,1
36,Perempuan,Freelancer,275.0,Tidak,Ya,88.0,Tidak,Ya,Tidak,526.0,5,Ya,Ya,0.0,Tidak,Netral,4.2,2,2,2,Ya,Ya,1,Tidak,3
18,Laki-laki,Dokter,439.0,Tidak,Tidak,71.0,Tidak,Ya,Ya,443.0,2,Tidak,Tidak,36.0,Ya,Negatif,3.4,3,3,2,Tidak,Tidak,2,Tidak,2
43,Laki-laki,Guru,380.0,Tidak,Tidak,71.0,Tidak,Tidak,Tidak,506.0,3,Tidak,Tidak,38.0,Tidak,Positif,3.0,5,4,3,Ya,Tidak,3,Tidak,2
26,Perempuan,Guru,495.0,Ya,Tidak,60.0,Tidak,Ya,Tidak,403.0,3,Ya,Tidak,33.0,Ya,Positif,2.8,4,4,3,Tidak,Ya,3,Tidak,2
43,Laki-laki,Karyawan,418.0,Tidak,Tidak,57.0,Tidak,Ya,Tidak,476.0,3,Tidak,Tidak,38.0,Tidak,Campur,1.8,2,4,3,Ya,Ya,2,Tidak,2
35,Laki-laki,Mahasiswa,474.0,Tidak,Tidak,81.0,Tidak,Ya,Tidak,495.0,5,Ya,Ya,32.0,Ya,Campur,2.3,3,4,4,Tidak,Tidak,3,Tidak,2
37,Perempuan,Mahasiswa,372.0,Tidak,Tidak,31.0,Tidak,Ya,Ya,430.0,2,Tidak,Ya,18.0,Ya,Campur,3.5,3,3,4,Tidak,Ya,3,Tidak,2
22,Laki-laki,Freelancer,277.0,Ya,Ya,133.0,Tidak,Tidak,Ya,626.0,4,Ya,Ya,25.0,Tidak,Negatif,3.1,2,2,3,Ya,Ya,3,Tidak,3
37,Laki-laki,Mahasiswa,418.0,Ya,Tidak,55.0,Ya,Ya,Tidak,419.0,2,Ya,Ya,39.0,Ya,Negatif,2.7,2,4,3,Ya,Tidak,4,Ya,2
44,Laki-laki,Karyawan,411.0,Tidak,Tidak,51.0,Ya,Tidak,Tidak,349.0,1,Tidak,Tidak,106.0,Ya,Netral,1.9,4,4,3,Tidak,Tidak,5,Tidak,1
37,Laki-laki,Irt,537.0,Tidak,Tidak,28.0,Tidak,Tidak,Ya,402.0,1,Tidak,Tidak,52.0,Ya,Campur,1.2,5,4,5,Tidak,Tidak,5,Tidak,1
19,Perempuan,Guru,563.0,Tidak,Tidak,34.0,Tidak,Tidak,Tidak,326.0,2,Ya,Tidak,57.0,Ya,Positif,1.2,3,5,4,Ya,Tidak,4,Ya,1
26,Laki-laki,Wirausaha,525.0,Ya,Tidak,9.0,Ya,Tidak,Tidak,364.0,1,Tidak,Tidak,83.0,Tidak,Positif,1.4,4,5,4,Tidak,Tidak,4,Ya,1
